time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V
0.57605,2120.44779732529,0.448739373796869,0.0224369686898434,11.1026387039963,222.052774079926,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.5761,2120.44890319161,0.448736438510607,0.0224368219255303,11.1026444942988,222.052889885976,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.57615,2120.45000830214,0.44873350523041,0.0224366752615205,11.1026502806441,222.053005612881,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.5762,2120.45111265741,0.448730573954906,0.0224365286977453,11.1026560630347,222.053121260695,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.57625,2120.45221625793,0.448727644682726,0.0224363822341363,11.1026618414735,222.053236829471,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.5763,2120.45331910422,0.448724717412501,0.022436235870625,11.1026676159632,222.053352319264,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.57635,2120.45442119679,0.448721792142861,0.0224360896071431,11.1026733865064,222.053467730127,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.5764,2120.45552253615,0.44871886887244,0.022435943443622,11.1026791531058,222.053583062116,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.57645,2120.45662312282,0.448715947599872,0.0224357973799936,11.1026849157641,222.053698315283,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.5765,2120.45772295732,0.448713028323791,0.0224356514161896,11.1026906744841,222.053813489682,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.57655,2120.45882204016,0.448710111042833,0.0224355055521417,11.1026964292684,222.053928585368,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.5766,2120.45992037185,0.448707195755634,0.0224353597877817,11.1027021801197,222.054043602394,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
0.57665,2120.46101795291,0.448704282460831,0.0224352141230416,11.1027079270407,222.054158540813,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
